;DAY;WEEK;MONTH;YEAR;YEAR_MONTH;NUMSEG;NUMSILLON;CODSEG;ACTIF;LIBTYP;RESAOPEN;DATE_RES;STATUT_SNCF;CODSILLON;DSTFIN;NUMLIGNE;KMS;SENS;SERVICE;CLOSING;REF;DEP;ARR;CODLIGNE;DATCAL;HRE_DEP_MOD;HRE_ARR_MOD;IDCALJ;SEG_MOD;RESTRICT_LNG;EXCTRAIN;EXCSILLON;ENVOI_BULLETIN_COMPO;NUMMISDEP;RAME;RETDEP;RETARR
844;13;24;6;2019;06-2019;16473;412;BB-30101;1;Arrivee;1;14-05-2019 00:00:00;3.0;42182;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;13-06-2019 00:30:00;13-06-2019 04:00:00;13-06-2019 05:32:00;14-06-2019 15:05:00;BTG-BCN;2019-06-13;05:32:00;15:05:00;1991.0;14751.0;0.0;;412.0;;16493;BCN2 (0-0) - U (1-12);139.0;437.0
845;13;24;6;2019;06-2019;16473;412;BB-30101;1;Arrivee;1;14-05-2019 00:00:00;3.0;42182;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;13-06-2019 00:30:00;13-06-2019 04:00:00;13-06-2019 05:32:00;14-06-2019 15:05:00;BTG-BCN;2019-06-13;;;;;;;;;16493;BCN2 (0-0) - U (1-12);139.0;437.0
846;14;24;6;2019;06-2019;16474;412;BB-30101;1;Arrivee;1;15-05-2019 00:00:00;3.0;42182;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;14-06-2019 00:30:00;14-06-2019 04:00:00;14-06-2019 05:32:00;15-06-2019 15:05:00;BTG-BCN;2019-06-14;05:32:00;15:05:00;1992.0;14751.0;0.0;;412.0;;16494;11C (0-0) - CFL1 (1-12);8.0;0.0
847;14;24;6;2019;06-2019;16474;412;BB-30101;1;Arrivee;1;15-05-2019 00:00:00;3.0;42182;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;14-06-2019 00:30:00;14-06-2019 04:00:00;14-06-2019 05:32:00;15-06-2019 15:05:00;BTG-BCN;2019-06-14;;;;;;;;;16494;11C (0-0) - CFL1 (1-12);8.0;0.0
848;15;24;6;2019;06-2019;16475;410;BB-30101;1;Arrivee;1;16-05-2019 00:00:00;3.0;42186;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;15-06-2019 00:30:00;15-06-2019 04:00:00;15-06-2019 05:32:00;16-06-2019 01:35:00;BTG-BCN;2019-06-15;;;;;;;;;16495;BCN4 (0-0) - CFL2 (1-12);42.0;0.0
849;18;25;6;2019;06-2019;16476;411;BB-30101;1;Arrivee;1;19-05-2019 00:00:00;3.0;42180;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;18-06-2019 00:30:00;18-06-2019 04:00:00;18-06-2019 05:32:00;19-06-2019 12:00:00;BTG-BCN;2019-06-18;05:32:00;12:00:00;1996.0;14751.0;0.0;;411.0;;16496;BCN2 (0-0) - U (1-12);13.0;0.0
850;18;25;6;2019;06-2019;16476;411;BB-30101;1;Arrivee;1;19-05-2019 00:00:00;3.0;42180;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;18-06-2019 00:30:00;18-06-2019 04:00:00;18-06-2019 05:32:00;19-06-2019 12:00:00;BTG-BCN;2019-06-18;;;;;;;;;16496;BCN2 (0-0) - U (1-12);13.0;0.0
851;19;25;6;2019;06-2019;16477;410;BB-30101;1;Arrivee;1;20-05-2019 00:00:00;3.0;42186;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;19-06-2019 00:30:00;19-06-2019 04:00:00;19-06-2019 05:32:00;20-06-2019 01:35:00;BTG-BCN;2019-06-19;;;;;;;;;16497;BCN4 (0-0) - CFL2 (1-12);12.0;0.0
852;20;25;6;2019;06-2019;16478;412;BB-30101;1;Arrivee;1;21-05-2019 00:00:00;3.0;42182;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;20-06-2019 00:30:00;20-06-2019 04:00:00;20-06-2019 05:32:00;21-06-2019 15:05:00;BTG-BCN;2019-06-20;05:32:00;15:05:00;1998.0;14751.0;0.0;;412.0;;16498;11C (0-0) - CFL1 (1-12);0.0;0.0
853;20;25;6;2019;06-2019;16478;412;BB-30101;1;Arrivee;1;21-05-2019 00:00:00;3.0;42182;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;20-06-2019 00:30:00;20-06-2019 04:00:00;20-06-2019 05:32:00;21-06-2019 15:05:00;BTG-BCN;2019-06-20;;;;;;;;;16498;11C (0-0) - CFL1 (1-12);0.0;0.0
854;22;25;6;2019;06-2019;16479;410;BB-30101;1;Arrivee;1;23-05-2019 00:00:00;3.0;42186;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;22-06-2019 00:30:00;22-06-2019 04:00:00;22-06-2019 05:32:00;23-06-2019 01:35:00;BTG-BCN;2019-06-22;;;;;;;;;16499;BCN2 (0-0) - U (1-12);34.0;0.0
855;26;26;6;2019;06-2019;16481;410;BB-30101;1;Arrivee;1;27-05-2019 00:00:00;3.0;42186;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;26-06-2019 00:30:00;26-06-2019 04:00:00;26-06-2019 06:39:00;27-06-2019 01:35:00;BTG-BCN;2019-06-26;;;;;;;;;16501;11C (0-0) - CFL1 (1-12);604.0;2126.0
856;28;26;6;2019;06-2019;16483;412;BB-30101;1;Arrivee;1;29-05-2019 00:00:00;3.0;42182;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;28-06-2019 00:30:00;28-06-2019 04:00:00;28-06-2019 05:32:00;29-06-2019 15:05:00;BTG-BCN;2019-06-28;05:32:00;15:05:00;2006.0;14751.0;0.0;;412.0;;16503;BCN2 (0-0) - U (1-12);3.0;99.0
857;28;26;6;2019;06-2019;16483;412;BB-30101;1;Arrivee;1;29-05-2019 00:00:00;3.0;42182;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;28-06-2019 00:30:00;28-06-2019 04:00:00;28-06-2019 05:32:00;29-06-2019 15:05:00;BTG-BCN;2019-06-28;;;;;;;;;16503;BCN2 (0-0) - U (1-12);3.0;99.0
858;29;26;6;2019;06-2019;16484;410;BB-30101;1;Arrivee;1;30-05-2019 00:00:00;3.0;42186;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;29-06-2019 00:30:00;29-06-2019 04:00:00;29-06-2019 05:32:00;30-06-2019 01:35:00;BTG-BCN;2019-06-29;;;;;;;;;16504;BCN4 (0-0) - CFL2 (1-12);37.0;806.0
859;2;27;7;2019;07-2019;16485;411;BB-30101;1;Arrivee;1;02-06-2019 00:00:00;3.0;42180;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;02-07-2019 00:00:00;02-07-2019 03:25:00;02-07-2019 04:57:00;03-07-2019 12:00:00;BTG-BCN;2019-07-02;04:57:00;12:00:00;2010.0;14751.0;0.0;;411.0;;16505;11C (0-0) - CFL1 (1-12);0.0;0.0
860;2;27;7;2019;07-2019;16485;411;BB-30101;1;Arrivee;1;02-06-2019 00:00:00;3.0;42180;BARCELONE;26;1220;0;BETTEMBOURG/BARCELONA;02-07-2019 00:00:00;02-07-2019 03:25:00;02-07-2019 04:57:00;03-07-2019 12:00:00;BTG-BCN;2019-07-02;;;;;;;;;16505;11C (0-0) - CFL1 (1-12);0.0;0.0
